route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
4301,1,1467150,EASTGATE SQUARE,,0,445686,26213,0,0
4301,1,1467151,EASTGATE SQUARE,,0,445687,26213,0,0
4301,1,1467158,EASTGATE SQUARE,,0,445690,26213,0,0
4301,1,1467159,EASTGATE SQUARE,,0,445691,26213,0,0
4301,1,1467160,EASTGATE SQUARE,,0,445692,26213,0,0
4301,1,1467161,EASTGATE SQUARE,,0,445686,26213,0,0
4301,1,1467162,EASTGATE SQUARE,,0,445693,26213,0,0
4301,1,1467163,EASTGATE SQUARE,,0,445689,26213,0,0
4301,1,1467164,EASTGATE SQUARE,,0,445687,26213,0,0
4301,1,1467165,EASTGATE SQUARE,,0,444517,26213,0,0
4301,1,1467166,EASTGATE SQUARE,,0,445694,26213,0,0
4301,1,1467174,EASTGATE SQUARE,,0,445691,26213,0,0
4301,1,1467175,EASTGATE SQUARE,,0,445686,26213,0,0
4301,1,1467186,EASTGATE SQUARE,,0,445688,26216,0,0
4301,1,1467187,EASTGATE SQUARE,,0,444521,26213,0,0
4301,1,1467191,EASTGATE SQUARE,,0,445690,26216,0,0
4301,1,1467188,EASTGATE SQUARE,,0,445687,26213,0,0
4301,1,1467192,EASTGATE SQUARE,,0,445692,26216,0,0
4301,1,1467189,EASTGATE SQUARE,,0,445695,26213,0,0
4301,1,1467193,EASTGATE SQUARE,,0,445693,26216,0,0
4301,1,1467190,EASTGATE SQUARE,,0,445691,26213,0,0
4301,1,1467194,EASTGATE SQUARE,,0,445689,26216,0,0
4301,1,1467196,EASTGATE SQUARE,,0,445696,26213,0,0
4301,1,1467195,EASTGATE SQUARE,,0,444517,26216,0,0
4301,1,1467199,EASTGATE SQUARE,,0,444521,26213,0,0
4301,1,1467197,EASTGATE SQUARE,,0,445694,26216,0,0
4301,1,1467200,EASTGATE SQUARE,,0,445687,26213,0,0
4301,1,1467198,EASTGATE SQUARE,,0,445686,26216,0,0
4301,1,1467201,EASTGATE SQUARE,,0,444524,26213,0,0
4301,1,1467207,EASTGATE SQUARE,,0,445688,26216,0,0
4301,1,1467202,EASTGATE SQUARE,,0,445693,26213,0,0
4301,1,1467208,EASTGATE SQUARE,,0,445698,26216,0,0
4301,1,1467203,EASTGATE SQUARE,,0,445689,26213,0,0
4301,1,1467209,EASTGATE SQUARE,,0,445690,26216,0,0
4301,1,1467204,EASTGATE SQUARE,,0,445696,26213,0,0
4301,1,1467210,EASTGATE SQUARE,,0,445692,26216,0,0
4301,1,1467205,EASTGATE SQUARE,,0,444521,26213,0,0
4301,1,1467211,EASTGATE SQUARE,,0,445695,26216,0,0
4301,1,1467206,EASTGATE SQUARE,,0,445697,26213,0,0
4301,1,1467212,EASTGATE SQUARE,,0,445691,26216,0,0
4301,1,1467215,EASTGATE SQUARE,,0,445686,26213,0,0
4301,1,1467213,EASTGATE SQUARE,,0,445699,26216,0,0
4301,1,1467216,EASTGATE SQUARE,,0,445688,26213,0,0
4301,1,1467214,EASTGATE SQUARE,,0,444517,26216,0,0
4301,1,1467217,EASTGATE SQUARE,,0,445698,26213,0,0
4301,1,1467185,EASTGATE SQUARE,,0,445694,26216,0,0
4301,1,1467218,EASTGATE SQUARE,,0,445690,26213,0,0
4301,1,1467255,EASTGATE SQUARE,,0,445687,26216,0,0
4301,1,1467219,EASTGATE SQUARE,,0,445692,26213,0,0
4301,1,1467256,EASTGATE SQUARE,,0,444524,26216,0,0
4301,1,1467220,EASTGATE SQUARE,,0,445695,26213,0,0
4301,1,1467257,EASTGATE SQUARE,,0,445693,26216,0,0
4301,1,1467221,EASTGATE SQUARE,,0,445691,26213,0,0
4301,1,1467258,EASTGATE SQUARE,,0,445689,26216,0,0
4301,1,1467222,EASTGATE SQUARE,,0,445699,26213,0,0
4301,1,1467259,EASTGATE SQUARE,,0,445696,26216,0,0
4301,1,1467223,EASTGATE SQUARE,,0,444517,26213,0,0
4301,1,1467260,EASTGATE SQUARE,,0,444521,26216,0,0
4301,1,1467224,EASTGATE SQUARE,,0,445694,26213,0,0
4301,1,1467261,EASTGATE SQUARE,,0,445697,26216,0,0
4301,1,1467225,EASTGATE SQUARE,,0,445687,26213,0,0
4301,1,1467262,EASTGATE SQUARE,,0,445686,26216,0,0
4301,1,1467226,EASTGATE SQUARE,,0,444524,26213,0,0
4301,1,1467263,EASTGATE SQUARE,,0,445688,26216,0,0
4301,1,1467227,EASTGATE SQUARE,,0,445693,26213,0,0
4301,1,1467264,EASTGATE SQUARE,,0,445698,26216,0,0
4301,1,1467228,EASTGATE SQUARE,,0,445689,26213,0,0
4301,1,1467265,EASTGATE SQUARE,,0,445690,26216,0,0
4301,1,1467229,EASTGATE SQUARE,,0,445696,26213,0,0
4301,1,1467266,EASTGATE SQUARE,,0,445692,26216,0,0
4301,1,1467230,EASTGATE SQUARE,,0,444521,26213,0,0
4301,1,1467267,EASTGATE SQUARE,,0,445695,26216,0,0
4301,1,1467231,EASTGATE SQUARE,,0,445697,26213,0,0
4301,1,1467268,EASTGATE SQUARE,,0,445691,26216,0,0
4301,1,1467232,EASTGATE SQUARE,,0,445686,26213,0,0
4301,1,1467269,EASTGATE SQUARE,,0,445699,26216,0,0
4301,1,1467233,EASTGATE SQUARE,,0,445688,26213,0,0
4301,1,1467270,EASTGATE SQUARE,,0,444517,26216,0,0
4301,1,1467234,EASTGATE SQUARE,,0,445698,26213,0,0
4301,1,1467271,EASTGATE SQUARE,,0,445694,26216,0,0
4301,1,1467235,EASTGATE SQUARE,,0,444528,26213,0,0
4301,1,1467272,EASTGATE SQUARE,,0,445687,26216,0,0
4301,1,1467236,EASTGATE SQUARE,,0,445696,26213,0,0
4301,1,1467273,EASTGATE SQUARE,,0,444524,26216,0,0
4301,1,1467237,EASTGATE SQUARE,,0,444521,26213,0,0
4301,1,1467274,EASTGATE SQUARE,,0,445693,26216,0,0
4301,1,1467238,EASTGATE SQUARE,,0,445697,26213,0,0
4301,1,1467275,EASTGATE SQUARE,,0,445689,26216,0,0
4301,1,1467239,EASTGATE SQUARE,,0,445686,26213,0,0
4301,1,1467276,EASTGATE SQUARE,,0,445690,26216,0,0
4301,1,1467240,EASTGATE SQUARE,,0,445688,26213,0,0
4301,1,1467277,EASTGATE SQUARE,,0,445692,26216,0,0
4301,1,1467241,EASTGATE SQUARE,,0,445698,26213,0,0
4301,1,1467278,EASTGATE SQUARE,,0,445695,26216,0,0
4301,1,1467242,EASTGATE SQUARE,,0,444528,26213,0,0
4301,1,1467279,EASTGATE SQUARE,,0,445691,26216,0,0
4301,1,1467243,EASTGATE SQUARE,,0,445696,26213,0,0
4301,1,1467280,EASTGATE SQUARE,,0,445699,26216,0,0
4301,1,1467244,EASTGATE SQUARE,,0,444521,26213,0,0
4301,1,1467281,EASTGATE SQUARE,,0,444517,26216,0,0
4301,1,1467245,EASTGATE SQUARE,,0,445697,26213,0,0
4301,1,1467282,EASTGATE SQUARE,,0,445694,26216,0,0
4301,1,1467246,EASTGATE SQUARE,,0,445686,26213,0,0
4301,1,1467283,EASTGATE SQUARE,,0,445687,26216,0,0
4301,1,1467247,EASTGATE SQUARE,,0,445688,26213,0,0
4301,1,1467284,EASTGATE SQUARE,,0,444524,26216,0,0
4301,1,1467248,EASTGATE SQUARE,,0,445698,26213,0,0
4301,1,1467285,EASTGATE SQUARE,,0,445693,26216,0,0
4301,1,1467249,EASTGATE SQUARE,,0,444528,26213,0,0
4301,1,1467286,EASTGATE SQUARE,,0,445689,26216,0,0
4301,1,1467250,EASTGATE SQUARE,,0,445696,26213,0,0
4301,1,1467287,EASTGATE SQUARE,,0,445690,26216,0,0
4301,1,1467251,EASTGATE SQUARE,,0,444521,26213,0,0
4301,1,1467288,EASTGATE SQUARE,,0,445692,26216,0,0
4301,1,1467252,EASTGATE SQUARE,,0,445697,26213,0,0
4301,1,1467289,EASTGATE SQUARE,,0,445695,26216,0,0
4301,1,1467253,EASTGATE SQUARE,,0,445686,26213,0,0
4301,1,1467290,EASTGATE SQUARE,,0,445691,26216,0,0
4301,1,1467254,EASTGATE SQUARE,,0,445688,26213,0,0
4301,1,1467294,EASTGATE SQUARE,,0,445699,26216,0,0
4301,1,1467291,EASTGATE SQUARE,,0,445698,26213,0,0
4301,1,1467295,EASTGATE SQUARE,,0,444517,26216,0,0
4301,1,1467299,DOWNTOWN,,0,445694,26218,0,0
4301,1,1467292,EASTGATE SQUARE,,0,445689,26213,0,0
4301,1,1467296,EASTGATE SQUARE,,0,445687,26216,0,0
4301,1,1467293,EASTGATE SQUARE,,0,444521,26213,0,0
4301,1,1467297,EASTGATE SQUARE,,0,444524,26216,0,0
4301,1,1467170,EASTGATE SQUARE,,0,445692,26213,0,0
4301,1,1467298,EASTGATE SQUARE,,0,445688,26213,0,0
4301,1,1471955,EASTGATE SQUARE,,0,445699,26213,0,0
4301,1,1467171,EASTGATE SQUARE,,0,445902,26213,0,0
4301,1,1467172,EASTGATE SQUARE,,0,445689,26213,0,0
4301,1,1467173,EASTGATE SQUARE,,0,445904,26213,0,0
4301,1,1467152,EASTGATE SQUARE,,0,445896,26213,0,0
4301,1,1467153,EASTGATE SQUARE,,0,445688,26213,0,0
4301,1,1467154,EASTGATE SQUARE,,0,445902,26213,0,0
4301,1,1467155,EASTGATE SQUARE,,0,445689,26213,0,0
4301,1,1467156,EASTGATE SQUARE,,0,445904,26213,0,0
4301,1,1467167,EASTGATE SQUARE,,0,445896,26213,0,0
4301,1,1467168,EASTGATE SQUARE,,0,445688,26213,0,0
4301,1,1467169,EASTGATE SQUARE,,0,445902,26213,0,0
4301,1,1467176,EASTGATE SQUARE,,0,445893,26213,0,0
4301,1,1467177,EASTGATE SQUARE,,0,445907,26213,0,0
4301,1,1467178,EASTGATE SQUARE,,0,445901,26213,0,0
4301,1,1467179,EASTGATE SQUARE,,0,445902,26213,0,0
4301,1,1467180,EASTGATE SQUARE,,0,445893,26213,0,0
4301,1,1467181,EASTGATE SQUARE,,0,445907,26213,0,0
4301,1,1467182,EASTGATE SQUARE,,0,445901,26213,0,0
4301,1,1467183,EASTGATE SQUARE,,0,445902,26213,0,0
4301,1,1467184,EASTGATE SQUARE,,0,445893,26213,0,0
4301,1,1467157,EASTGATE SQUARE,,0,445901,26213,0,0
4301,1,1467330,HAMILTON GO CENTRE,,1,445687,26219,0,0
4301,1,1467331,HAMILTON GO CENTRE,,1,445691,26219,0,0
4301,1,1467300,HAMILTON GO CENTRE,,1,445686,26219,0,0
4301,1,1467301,HAMILTON GO CENTRE,,1,445689,26219,0,0
4301,1,1467327,HAMILTON GO CENTRE,,1,445687,26219,0,0
4301,1,1467328,1A UNIVERSITY PLAZA,,1,445690,26222,0,0
4301,1,1467329,HAMILTON GO CENTRE,,1,445691,26219,0,0
4301,1,1467308,1A UNIVERSITY PLAZA,,1,445692,26222,0,0
4301,1,1467309,HAMILTON GO CENTRE,,1,445686,26219,0,0
4301,1,1467310,1A UNIVERSITY PLAZA,,1,445693,26222,0,0
4301,1,1467311,HAMILTON GO CENTRE,,1,444521,26219,0,0
4301,1,1467312,1A UNIVERSITY PLAZA,,1,445689,26222,0,0
4301,1,1467313,HAMILTON GO CENTRE,,1,445687,26219,0,0
4301,1,1467314,1A UNIVERSITY PLAZA,,1,444517,26222,0,0
4301,1,1467341,HAMILTON GO CENTRE,,1,445695,26219,0,0
4301,1,1467332,1A UNIVERSITY PLAZA,,1,445694,26222,0,0
4301,1,1467342,HAMILTON GO CENTRE,,1,445691,26219,0,0
4301,1,1467333,1A UNIVERSITY PLAZA,,1,445686,26222,0,0
4301,1,1467343,HAMILTON GO CENTRE,,1,445696,26219,0,0
4301,1,1467334,1A UNIVERSITY PLAZA,,1,445688,26222,0,0
4301,1,1467344,HAMILTON GO CENTRE,,1,444521,26219,0,0
4301,1,1467451,1A UNIVERSITY PLAZA,,1,445698,26220,0,0
4301,1,1467335,1A UNIVERSITY PLAZA,,1,445690,26222,0,0
4301,1,1467425,HAMILTON GO CENTRE,,1,445687,26219,0,0
4301,1,1467337,1A UNIVERSITY PLAZA,,1,445692,26222,0,0
4301,1,1467426,HAMILTON GO CENTRE,,1,444524,26219,0,0
4301,1,1467338,1A UNIVERSITY PLAZA,,1,445695,26222,0,0
4301,1,1467427,HAMILTON GO CENTRE,,1,445693,26219,0,0
4301,1,1467339,1A UNIVERSITY PLAZA,,1,445691,26222,0,0
4301,1,1467428,HAMILTON GO CENTRE,,1,445689,26219,0,0
4301,1,1467340,1A UNIVERSITY PLAZA,,1,445699,26222,0,0
4301,1,1467429,HAMILTON GO CENTRE,,1,445696,26219,0,0
4301,1,1467336,1A UNIVERSITY PLAZA,,1,444517,26222,0,0
4301,1,1467345,HAMILTON GO CENTRE,,1,444521,26219,0,0
4301,1,1467385,1A UNIVERSITY PLAZA,,1,445694,26222,0,0
4301,1,1467346,HAMILTON GO CENTRE,,1,445697,26219,0,0
4301,1,1467386,1A UNIVERSITY PLAZA,,1,445687,26222,0,0
4301,1,1467347,HAMILTON GO CENTRE,,1,445686,26219,0,0
4301,1,1467387,1A UNIVERSITY PLAZA,,1,444524,26222,0,0
4301,1,1467348,HAMILTON GO CENTRE,,1,445688,26219,0,0
4301,1,1467388,1A UNIVERSITY PLAZA,,1,445693,26222,0,0
4301,1,1467349,HAMILTON GO CENTRE,,1,445698,26219,0,0
4301,1,1467389,1A UNIVERSITY PLAZA,,1,445689,26222,0,0
4301,1,1467350,HAMILTON GO CENTRE,,1,445690,26219,0,0
4301,1,1467390,1A UNIVERSITY PLAZA,,1,445696,26222,0,0
4301,1,1467351,HAMILTON GO CENTRE,,1,445692,26219,0,0
4301,1,1467391,1A UNIVERSITY PLAZA,,1,444521,26222,0,0
4301,1,1467352,HAMILTON GO CENTRE,,1,445695,26219,0,0
4301,1,1467392,1A UNIVERSITY PLAZA,,1,445697,26222,0,0
4301,1,1467353,HAMILTON GO CENTRE,,1,445691,26219,0,0
4301,1,1467393,1A UNIVERSITY PLAZA,,1,445686,26222,0,0
4301,1,1467354,HAMILTON GO CENTRE,,1,445699,26219,0,0
4301,1,1467394,1A UNIVERSITY PLAZA,,1,445688,26222,0,0
4301,1,1467355,HAMILTON GO CENTRE,,1,444517,26219,0,0
4301,1,1467395,1A UNIVERSITY PLAZA,,1,445698,26222,0,0
4301,1,1467356,HAMILTON GO CENTRE,,1,445694,26219,0,0
4301,1,1467396,1A UNIVERSITY PLAZA,,1,445690,26222,0,0
4301,1,1467357,HAMILTON GO CENTRE,,1,445687,26219,0,0
4301,1,1467397,1A UNIVERSITY PLAZA,,1,445692,26222,0,0
4301,1,1467358,HAMILTON GO CENTRE,,1,444524,26219,0,0
4301,1,1467398,1A UNIVERSITY PLAZA,,1,445695,26222,0,0
4301,1,1467359,HAMILTON GO CENTRE,,1,445693,26219,0,0
4301,1,1467399,1A UNIVERSITY PLAZA,,1,445691,26222,0,0
4301,1,1467360,HAMILTON GO CENTRE,,1,445689,26219,0,0
4301,1,1467400,1A UNIVERSITY PLAZA,,1,445699,26222,0,0
4301,1,1467361,HAMILTON GO CENTRE,,1,445696,26219,0,0
4301,1,1467401,1A UNIVERSITY PLAZA,,1,444517,26222,0,0
4301,1,1467362,HAMILTON GO CENTRE,,1,444521,26219,0,0
4301,1,1467402,1A UNIVERSITY PLAZA,,1,445694,26222,0,0
4301,1,1467363,HAMILTON GO CENTRE,,1,445697,26219,0,0
4301,1,1467403,1A UNIVERSITY PLAZA,,1,445687,26222,0,0
4301,1,1467364,HAMILTON GO CENTRE,,1,445686,26219,0,0
4301,1,1467404,1A UNIVERSITY PLAZA,,1,444524,26222,0,0
4301,1,1467365,HAMILTON GO CENTRE,,1,445688,26219,0,0
4301,1,1467405,1A UNIVERSITY PLAZA,,1,445693,26222,0,0
4301,1,1467366,HAMILTON GO CENTRE,,1,445698,26219,0,0
4301,1,1467406,1A UNIVERSITY PLAZA,,1,445689,26222,0,0
4301,1,1467367,HAMILTON GO CENTRE,,1,444528,26219,0,0
4301,1,1467407,1A UNIVERSITY PLAZA,,1,445690,26222,0,0
4301,1,1467368,HAMILTON GO CENTRE,,1,445696,26219,0,0
4301,1,1467408,1A UNIVERSITY PLAZA,,1,445692,26222,0,0
4301,1,1467369,HAMILTON GO CENTRE,,1,444521,26219,0,0
4301,1,1467409,1A UNIVERSITY PLAZA,,1,445695,26222,0,0
4301,1,1467370,HAMILTON GO CENTRE,,1,445697,26219,0,0
4301,1,1467410,1A UNIVERSITY PLAZA,,1,445691,26222,0,0
4301,1,1467371,HAMILTON GO CENTRE,,1,445686,26219,0,0
4301,1,1467411,1A UNIVERSITY PLAZA,,1,445699,26222,0,0
4301,1,1467372,HAMILTON GO CENTRE,,1,445688,26219,0,0
4301,1,1467412,1A UNIVERSITY PLAZA,,1,444517,26222,0,0
4301,1,1467373,HAMILTON GO CENTRE,,1,445698,26219,0,0
4301,1,1467413,1A UNIVERSITY PLAZA,,1,445694,26222,0,0
4301,1,1467374,HAMILTON GO CENTRE,,1,444528,26219,0,0
4301,1,1467414,1A UNIVERSITY PLAZA,,1,445687,26222,0,0
4301,1,1467375,HAMILTON GO CENTRE,,1,445696,26219,0,0
4301,1,1467415,1A UNIVERSITY PLAZA,,1,444524,26222,0,0
4301,1,1467376,HAMILTON GO CENTRE,,1,444521,26219,0,0
4301,1,1467416,1A UNIVERSITY PLAZA,,1,445693,26222,0,0
4301,1,1467377,HAMILTON GO CENTRE,,1,445697,26219,0,0
4301,1,1467417,1A UNIVERSITY PLAZA,,1,445689,26222,0,0
4301,1,1467378,HAMILTON GO CENTRE,,1,445686,26219,0,0
4301,1,1467418,1A UNIVERSITY PLAZA,,1,445690,26222,0,0
4301,1,1467379,HAMILTON GO CENTRE,,1,445688,26219,0,0
4301,1,1467419,1A UNIVERSITY PLAZA,,1,445692,26222,0,0
4301,1,1467380,HAMILTON GO CENTRE,,1,445698,26219,0,0
4301,1,1467420,1A UNIVERSITY PLAZA,,1,445695,26222,0,0
4301,1,1467381,HAMILTON GO CENTRE,,1,444528,26219,0,0
4301,1,1467421,1A UNIVERSITY PLAZA,,1,445691,26222,0,0
4301,1,1467382,HAMILTON GO CENTRE,,1,445696,26219,0,0
4301,1,1467422,1A UNIVERSITY PLAZA,,1,445699,26222,0,0
4301,1,1467383,HAMILTON GO CENTRE,,1,444521,26219,0,0
4301,1,1467423,1A UNIVERSITY PLAZA,,1,444517,26222,0,0
4301,1,1467384,HAMILTON GO CENTRE,,1,445697,26219,0,0
4301,1,1467424,1A UNIVERSITY PLAZA,,1,445694,26222,0,0
4301,1,1467432,HAMILTON GO CENTRE,,1,445686,26219,0,0
4301,1,1467430,1A UNIVERSITY PLAZA,,1,445687,26222,0,0
4301,1,1467433,HAMILTON GO CENTRE,,1,445688,26219,0,0
4301,1,1467431,1A UNIVERSITY PLAZA,,1,444524,26222,0,0
4301,1,1467449,HAMILTON GO CENTRE,,1,445698,26219,0,0
4301,1,1467434,HAMILTON GO CENTRE,,1,445693,26219,0,0
4301,1,1467435,HAMILTON GO CENTRE,,1,445905,26219,0,0
4301,1,1467440,HAMILTON GO CENTRE,,1,445689,26219,0,0
4301,1,1467450,HAMILTON GO CENTRE,,1,445696,26219,0,0
4301,1,1467436,HAMILTON GO CENTRE,,1,445690,26219,0,0
4301,1,1467441,HAMILTON GO CENTRE,,1,444521,26219,0,0
4301,1,1467437,HAMILTON GO CENTRE,,1,445692,26219,0,0
4301,1,1467442,HAMILTON GO CENTRE,,1,445695,26219,0,0
4301,1,1467438,HAMILTON GO CENTRE,,1,445686,26219,0,0
4301,1,1467443,HAMILTON GO CENTRE,,1,445688,26219,0,0
4301,1,1467439,HAMILTON GO CENTRE,,1,445699,26219,0,0
4301,1,1467302,HAMILTON GO CENTRE,,1,445902,26219,0,0
4301,1,1467303,HAMILTON GO CENTRE,,1,445689,26219,0,0
4301,1,1467304,HAMILTON GO CENTRE,,1,445904,26219,0,0
4301,1,1467305,HAMILTON GO CENTRE,,1,445896,26219,0,0
4301,1,1467315,HAMILTON GO CENTRE,,1,445688,26219,0,0
4301,1,1467316,HAMILTON GO CENTRE,,1,445902,26219,0,0
4301,1,1467317,HAMILTON GO CENTRE,,1,445689,26219,0,0
4301,1,1467318,HAMILTON GO CENTRE,,1,445904,26219,0,0
4301,1,1467319,HAMILTON GO CENTRE,,1,445896,26219,0,0
4301,1,1467320,HAMILTON GO CENTRE,,1,445688,26219,0,0
4301,1,1467321,HAMILTON GO CENTRE,,1,445902,26219,0,0
4301,1,1467322,HAMILTON GO CENTRE,,1,445893,26219,0,0
4301,1,1467323,HAMILTON GO CENTRE,,1,445907,26219,0,0
4301,1,1467306,HAMILTON GO CENTRE,,1,445901,26219,0,0
4301,1,1467444,HAMILTON GO CENTRE,,1,445902,26219,0,0
4301,1,1467307,HAMILTON GO CENTRE,,1,445893,26219,0,0
4301,1,1467445,HAMILTON GO CENTRE,,1,445907,26219,0,0
4301,1,1467446,HAMILTON GO CENTRE,,1,445901,26219,0,0
4301,1,1467324,HAMILTON GO CENTRE,,1,445902,26219,0,0
4301,1,1467447,HAMILTON GO CENTRE,,1,445893,26219,0,0
4301,1,1467448,HAMILTON GO CENTRE,,1,445901,26219,0,0
4301,1,1467325,HAMILTON GO CENTRE,,1,445902,26219,0,0
4301,1,1467326,HAMILTON GO CENTRE,,1,445901,26219,0,0
4302,1,1467452,BELL MANOR LOOP,,0,445700,26224,0,0
4302,1,1467477,BELL MANOR LOOP,,0,445713,26224,0,0
4302,1,1467478,BELL MANOR LOOP,,0,445701,26224,0,0
4302,1,1467479,BELL MANOR LOOP,,0,445702,26224,0,0
4302,1,1467480,BELL MANOR LOOP,,0,445706,26224,0,0
4302,1,1467481,BELL MANOR LOOP,,0,445707,26224,0,0
4302,1,1467482,BELL MANOR LOOP,,0,445708,26224,0,0
4302,1,1467483,BELL MANOR LOOP,,0,445705,26224,0,0
4302,1,1467484,BELL MANOR LOOP,,0,445709,26224,0,0
4302,1,1467485,BELL MANOR LOOP,,0,445700,26224,0,0
4302,1,1467486,BELL MANOR LOOP,,0,445713,26224,0,0
4302,1,1467487,BELL MANOR LOOP,,0,445710,26224,0,0
4302,1,1467453,BELL MANOR LOOP,,0,445701,26224,0,0
4302,1,1467454,BELL MANOR LOOP,,0,445702,26224,0,0
4302,1,1467461,BELL MANOR LOOP,,0,445706,26224,0,0
4302,1,1467462,BELL MANOR LOOP,,0,445707,26224,0,0
4302,1,1467459,BELL MANOR LOOP,,0,445704,26224,0,0
4302,1,1467463,BELL MANOR LOOP,,0,445708,26224,0,0
4302,1,1467460,BELL MANOR LOOP,,0,445705,26224,0,0
4302,1,1467464,BELL MANOR LOOP,,0,445709,26224,0,0
4302,1,1467508,BELL MANOR LOOP,,0,445712,26224,0,0
4302,1,1467465,BELL MANOR LOOP,,0,445700,26224,0,0
4302,1,1467509,BELL MANOR LOOP,,0,445713,26224,0,0
4302,1,1467466,BELL MANOR LOOP,,0,445710,26224,0,0
4302,1,1467510,BELL MANOR LOOP,,0,445701,26224,0,0
4302,1,1467467,BELL MANOR LOOP,,0,445711,26224,0,0
4302,1,1467511,BELL MANOR LOOP,,0,445702,26224,0,0
4302,1,1467597,BELL MANOR LOOP,,0,445706,26224,0,0
4302,1,1467598,BELL MANOR LOOP,,0,445707,26224,0,0
4302,1,1467468,BELL MANOR LOOP,,0,445704,26224,0,0
4302,1,1467512,BELL MANOR LOOP,,0,445708,26224,0,0
4302,1,1467469,BELL MANOR LOOP,,0,445705,26224,0,0
4302,1,1467513,BELL MANOR LOOP,,0,445709,26224,0,0
4302,1,1467470,BELL MANOR LOOP,,0,445712,26224,0,0
4302,1,1467514,BELL MANOR LOOP,,0,445700,26224,0,0
4302,1,1467471,BELL MANOR LOOP,,0,445713,26224,0,0
4302,1,1467515,BELL MANOR LOOP,,0,445710,26224,0,0
4302,1,1467472,BELL MANOR LOOP,,0,445701,26224,0,0
4302,1,1467516,BELL MANOR LOOP,,0,445711,26224,0,0
4302,1,1467455,BELL MANOR LOOP,,0,445702,26224,0,0
4302,1,1467517,BELL MANOR LOOP,,0,445706,26224,0,0
4302,1,1467456,BELL MANOR LOOP,,0,445703,26224,0,0
4302,1,1467518,BELL MANOR LOOP,,0,445707,26224,0,0
4302,1,1467457,BELL MANOR LOOP,,0,445704,26224,0,0
4302,1,1467519,BELL MANOR LOOP,,0,445708,26224,0,0
4302,1,1467458,BELL MANOR LOOP,,0,445705,26224,0,0
4302,1,1467520,BELL MANOR LOOP,,0,445709,26224,0,0
4302,1,1467491,BELL MANOR LOOP,,0,445715,26224,0,0
4302,1,1467492,BELL MANOR LOOP,,0,445712,26224,0,0
4302,1,1467493,BELL MANOR LOOP,,0,445700,26224,0,0
4302,1,1467494,BELL MANOR LOOP,,0,445713,26224,0,0
4302,1,1467495,BELL MANOR LOOP,,0,445710,26224,0,0
4302,1,1467496,BELL MANOR LOOP,,0,445716,26224,0,0
4302,1,1467497,BELL MANOR LOOP,,0,445701,26224,0,0
4302,1,1467498,BELL MANOR LOOP,,0,445711,26224,0,0
4302,1,1467499,BELL MANOR LOOP,,0,445702,26224,0,0
4302,1,1467500,BELL MANOR LOOP,,0,445706,26224,0,0
4302,1,1467501,BELL MANOR LOOP,,0,445703,26224,0,0
4302,1,1467502,BELL MANOR LOOP,,0,445707,26224,0,0
4302,1,1467473,BELL MANOR LOOP,,0,445714,26224,0,0
4302,1,1467474,BELL MANOR LOOP,,0,445704,26224,0,0
4302,1,1467475,BELL MANOR LOOP,,0,445708,26224,0,0
4302,1,1467476,BELL MANOR LOOP,,0,445705,26224,0,0
4302,1,1467488,BELL MANOR LOOP,,0,445709,26224,0,0
4302,1,1467489,BELL MANOR LOOP,,0,445715,26224,0,0
4302,1,1467490,BELL MANOR LOOP,,0,445712,26224,0,0
4302,1,1467540,BELL MANOR LOOP,,0,445700,26224,0,0
4302,1,1467541,BELL MANOR LOOP,,0,445713,26224,0,0
4302,1,1467542,BELL MANOR LOOP,,0,445710,26224,0,0
4302,1,1467543,BELL MANOR LOOP,,0,445716,26224,0,0
4302,1,1467544,BELL MANOR LOOP,,0,445701,26224,0,0
4302,1,1467545,BELL MANOR LOOP,,0,445711,26224,0,0
4302,1,1467546,BELL MANOR LOOP,,0,445702,26224,0,0
4302,1,1467547,BELL MANOR LOOP,,0,445706,26224,0,0
4302,1,1467548,BELL MANOR LOOP,,0,445703,26224,0,0
4302,1,1467549,BELL MANOR LOOP,,0,445707,26224,0,0
4302,1,1467550,BELL MANOR LOOP,,0,445714,26224,0,0
4302,1,1467551,BELL MANOR LOOP,,0,445704,26224,0,0
4302,1,1467552,BELL MANOR LOOP,,0,445708,26224,0,0
4302,1,1467553,BELL MANOR LOOP,,0,445705,26224,0,0
4302,1,1467503,BELL MANOR LOOP,,0,445709,26224,0,0
4302,1,1467504,BELL MANOR LOOP,,0,445715,26224,0,0
4302,1,1467505,BELL MANOR LOOP,,0,445712,26224,0,0
4302,1,1467506,BELL MANOR LOOP,,0,445700,26224,0,0
4302,1,1467507,BELL MANOR LOOP,,0,445713,26224,0,0
4302,1,1467521,BELL MANOR LOOP,,0,445710,26224,0,0
4302,1,1467522,BELL MANOR LOOP,,0,445716,26224,0,0
4302,1,1467523,BELL MANOR LOOP,,0,445701,26224,0,0
4302,1,1467524,BELL MANOR LOOP,,0,445717,26224,0,0
4302,1,1467525,BELL MANOR LOOP,,0,445711,26224,0,0
4302,1,1467526,BELL MANOR LOOP,,0,445702,26224,0,0
4302,1,1467527,BELL MANOR LOOP,,0,445706,26224,0,0
4302,1,1467528,BELL MANOR LOOP,,0,445703,26224,0,0
4302,1,1467529,BELL MANOR LOOP,,0,445707,26224,0,0
